date,warehouse_id,warehouse_name,region,product_id,product_name,category,supplier_name,lead_time_days,unit_cost,unit_price,beginning_inventory,units_received,units_demanded,units_sold,ending_inventory,reorder_point,safety_stock,stockout_flag,days_of_supply
2026-07-23,WH-EAST,Newark DC,Northeast,P4,Hand Sanitizer 3-Pack,Personal Care,PureCare Manufacturing,13,3.0,8.99,366,0,12,12,354,211,40,False,26.8
2026-07-24,WH-EAST,Newark DC,Northeast,P4,Hand Sanitizer 3-Pack,Personal Care,PureCare Manufacturing,14,3.0,8.99,354,0,11,11,343,211,40,False,26.0
2026-07-25,WH-EAST,Newark DC,Northeast,P4,Hand Sanitizer 3-Pack,Personal Care,PureCare Manufacturing,13,3.0,8.99,343,0,7,7,336,211,40,False,25.5
2026-07-26,WH-EAST,Newark DC,Northeast,P4,Hand Sanitizer 3-Pack,Personal Care,PureCare Manufacturing,12,3.0,8.99,336,0,9,9,327,211,40,False,24.8
2026-07-27,WH-EAST,Newark DC,Northeast,P4,Hand Sanitizer 3-Pack,Personal Care,PureCare Manufacturing,12,3.0,8.99,327,0,11,11,316,211,40,False,23.9
2026-07-28,WH-EAST,Newark DC,Northeast,P4,Hand Sanitizer 3-Pack,Personal Care,PureCare Manufacturing,14,3.0,8.99,316,0,11,11,305,211,40,False,23.1
2026-07-29,WH-EAST,Newark DC,Northeast,P4,Hand Sanitizer 3-Pack,Personal Care,PureCare Manufacturing,14,3.0,8.99,305,0,15,15,290,211,40,False,22.0
2026-07-30,WH-EAST,Newark DC,Northeast,P4,Hand Sanitizer 3-Pack,Personal Care,PureCare Manufacturing,12,3.0,8.99,290,0,17,17,273,211,40,False,20.7
2026-07-31,WH-EAST,Newark DC,Northeast,P4,Hand Sanitizer 3-Pack,Personal Care,PureCare Manufacturing,13,3.0,8.99,273,0,15,15,258,211,40,False,19.5
2026-08-01,WH-EAST,Newark DC,Northeast,P4,Hand Sanitizer 3-Pack,Personal Care,PureCare Manufacturing,14,3.0,8.99,258,0,15,15,243,211,40,False,18.4
2026-08-02,WH-EAST,Newark DC,Northeast,P4,Hand Sanitizer 3-Pack,Personal Care,PureCare Manufacturing,13,3.0,8.99,243,0,6,6,237,211,40,False,18.0
2026-08-03,WH-EAST,Newark DC,Northeast,P4,Hand Sanitizer 3-Pack,Personal Care,PureCare Manufacturing,13,3.0,8.99,237,0,17,17,220,211,40,False,16.7
2026-05-06,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,12,5.0,12.99,243,0,11,11,232,162,32,False,21.5
2026-05-07,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,13,5.0,12.99,232,0,11,11,221,162,32,False,20.5
2026-05-08,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,11,5.0,12.99,221,0,16,16,205,162,32,False,19.0
2026-05-09,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,13,5.0,12.99,205,0,7,7,198,162,32,False,18.3
2026-05-10,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,11,5.0,12.99,198,0,4,4,194,162,32,False,18.0
2026-05-11,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,13,5.0,12.99,194,0,7,7,187,162,32,False,17.3
2026-05-12,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,13,5.0,12.99,187,0,11,11,176,162,32,False,16.3
2026-05-13,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,12,5.0,12.99,176,0,12,12,164,162,32,False,15.2
2026-05-14,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,13,5.0,12.99,164,0,10,10,154,162,32,False,14.3
2026-05-15,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,12,5.0,12.99,154,0,14,14,140,162,32,False,13.0
2026-05-16,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,11,5.0,12.99,140,0,9,9,131,162,32,False,12.1
2026-05-17,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,12,5.0,12.99,131,0,12,12,119,162,32,False,11.0
2026-05-18,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,12,5.0,12.99,119,0,14,14,105,162,32,False,9.7
2026-05-19,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,13,5.0,12.99,105,0,8,8,97,162,32,False,9.0
2026-05-20,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,13,5.0,12.99,97,0,9,9,88,162,32,False,8.1
2026-05-21,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,13,5.0,12.99,88,0,18,18,70,162,32,False,6.5
2026-05-22,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,11,5.0,12.99,70,0,13,13,57,162,32,False,5.3
2026-05-23,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,12,5.0,12.99,57,0,10,10,47,162,32,False,4.4
2026-05-24,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,13,5.0,12.99,47,0,6,6,41,162,32,False,3.8
2026-05-25,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,12,5.0,12.99,41,0,13,13,28,162,32,False,2.6
2026-05-26,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,11,5.0,12.99,28,0,16,16,12,162,32,False,1.1
2026-05-27,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,11,5.0,12.99,12,259,13,13,258,162,32,False,23.9
2026-05-28,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,12,5.0,12.99,258,0,9,9,249,162,32,False,23.1
2026-05-29,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,11,5.0,12.99,249,0,11,11,238,162,32,False,22.0
2026-05-30,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,11,5.0,12.99,238,0,8,8,230,162,32,False,21.3
2026-05-31,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,13,5.0,12.99,230,0,10,10,220,162,32,False,20.4
2026-06-01,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,12,5.0,12.99,220,0,8,8,212,162,32,False,19.6
2026-06-02,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,13,5.0,12.99,212,0,9,9,203,162,32,False,18.8
2026-06-03,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,12,5.0,12.99,203,0,11,11,192,162,32,False,17.8
2026-06-04,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,13,5.0,12.99,192,0,16,16,176,162,32,False,16.3
2026-06-05,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,12,5.0,12.99,176,0,11,11,165,162,32,False,15.3
2026-06-06,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,12,5.0,12.99,165,0,10,10,155,162,32,False,14.4
2026-06-07,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,11,5.0,12.99,155,0,7,7,148,162,32,False,13.7
2026-06-08,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,12,5.0,12.99,148,0,10,10,138,162,32,False,12.8
2026-06-09,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,11,5.0,12.99,138,0,8,8,130,162,32,False,12.0
2026-06-10,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,11,5.0,12.99,130,0,9,9,121,162,32,False,11.2
2026-06-11,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,13,5.0,12.99,121,0,10,10,111,162,32,False,10.3
2026-06-12,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,12,5.0,12.99,111,0,19,19,92,162,32,False,8.5
2026-06-13,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,11,5.0,12.99,92,0,7,7,85,162,32,False,7.9
2026-06-14,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,13,5.0,12.99,85,0,12,12,73,162,32,False,6.8
2026-06-15,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,12,5.0,12.99,73,0,14,14,59,162,32,False,5.5
2026-06-16,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,11,5.0,12.99,59,0,13,13,46,162,32,False,4.3
2026-06-17,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,13,5.0,12.99,46,0,15,15,31,162,32,False,2.9
2026-06-18,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,12,5.0,12.99,31,259,12,12,278,162,32,False,25.7
2026-06-19,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,13,5.0,12.99,278,0,10,10,268,162,32,False,24.8
2026-06-20,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,13,5.0,12.99,268,0,7,7,261,162,32,False,24.2
2026-06-21,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,13,5.0,12.99,261,0,9,9,252,162,32,False,23.3
2026-06-22,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,12,5.0,12.99,252,0,8,8,244,162,32,False,22.6
2026-06-23,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,12,5.0,12.99,244,0,16,16,228,162,32,False,21.1
2026-06-24,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,11,5.0,12.99,228,0,7,7,221,162,32,False,20.5
2026-06-25,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,11,5.0,12.99,221,0,13,13,208,162,32,False,19.3
2026-06-26,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,11,5.0,12.99,208,0,7,7,201,162,32,False,18.6
2026-06-27,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,12,5.0,12.99,201,0,3,3,198,162,32,False,18.3
2026-06-28,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,11,5.0,12.99,198,0,4,4,194,162,32,False,18.0
2026-06-29,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,13,5.0,12.99,194,0,15,15,179,162,32,False,16.6
2026-06-30,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,13,5.0,12.99,179,0,8,8,171,162,32,False,15.8
2026-07-01,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,11,5.0,12.99,171,0,14,14,157,162,32,False,14.5
2026-07-02,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,13,5.0,12.99,157,0,5,5,152,162,32,False,14.1
2026-07-03,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,13,5.0,12.99,152,0,11,11,141,162,32,False,13.1
2026-07-04,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,13,5.0,12.99,141,0,7,7,134,162,32,False,12.4
2026-07-05,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,11,5.0,12.99,134,0,8,8,126,162,32,False,11.7
2026-07-06,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,12,5.0,12.99,126,0,12,12,114,162,32,False,10.6
2026-07-07,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,11,5.0,12.99,114,0,7,7,107,162,32,False,9.9
2026-07-08,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,11,5.0,12.99,107,0,13,13,94,162,32,False,8.7
2026-07-09,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,13,5.0,12.99,94,0,7,7,87,162,32,False,8.1
2026-07-10,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,13,5.0,12.99,87,0,7,7,80,162,32,False,7.4
2026-07-11,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,13,5.0,12.99,80,0,6,6,74,162,32,False,6.9
2026-07-12,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,12,5.0,12.99,74,259,7,7,326,162,32,False,30.2
2026-07-13,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,13,5.0,12.99,326,0,6,6,320,162,32,False,29.6
2026-07-14,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,12,5.0,12.99,320,0,9,9,311,162,32,False,28.8
2026-07-15,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,11,5.0,12.99,311,0,13,13,298,162,32,False,27.6
2026-07-16,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,13,5.0,12.99,298,0,14,14,284,162,32,False,26.3
2026-07-17,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,11,5.0,12.99,284,0,10,10,274,162,32,False,25.4
2026-07-18,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,12,5.0,12.99,274,0,8,8,266,162,32,False,24.6
2026-07-19,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,13,5.0,12.99,266,0,7,7,259,162,32,False,24.0
2026-07-20,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,12,5.0,12.99,259,0,8,8,251,162,32,False,23.2
2026-07-21,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,11,5.0,12.99,251,0,8,8,243,162,32,False,22.5
2026-07-22,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,12,5.0,12.99,243,0,15,15,228,162,32,False,21.1
2026-07-23,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,11,5.0,12.99,228,0,4,4,224,162,32,False,20.7
2026-07-24,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,11,5.0,12.99,224,0,11,11,213,162,32,False,19.7
2026-07-25,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,11,5.0,12.99,213,0,5,5,208,162,32,False,19.3
2026-07-26,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,11,5.0,12.99,208,0,5,5,203,162,32,False,18.8
2026-07-27,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,11,5.0,12.99,203,0,11,11,192,162,32,False,17.8
2026-07-28,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,12,5.0,12.99,192,0,15,15,177,162,32,False,16.4
2026-07-29,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,12,5.0,12.99,177,0,17,17,160,162,32,False,14.8
2026-07-30,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,13,5.0,12.99,160,0,8,8,152,162,32,False,14.1
2026-07-31,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,11,5.0,12.99,152,0,7,7,145,162,32,False,13.4
2026-08-01,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,12,5.0,12.99,145,0,14,14,131,162,32,False,12.1
2026-08-02,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,11,5.0,12.99,131,0,6,6,125,162,32,False,11.6
2026-08-03,WH-EAST,Newark DC,Northeast,P5,Facial Tissue Box 6-Pack,Personal Care,PureCare Manufacturing,11,5.0,12.99,125,0,8,8,117,162,32,False,10.8
2026-05-06,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,6,22.0,49.99,148,0,11,11,137,99,27,False,15.2
2026-05-07,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,10,22.0,49.99,137,0,6,6,131,99,27,False,14.6
2026-05-08,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,9,22.0,49.99,131,0,7,7,124,99,27,False,13.8
2026-05-09,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,7,22.0,49.99,124,0,3,3,121,99,27,False,13.4
2026-05-10,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,8,22.0,49.99,121,0,7,7,114,99,27,False,12.7
2026-05-11,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,9,22.0,49.99,114,0,8,8,106,99,27,False,11.8
2026-05-12,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,7,22.0,49.99,106,0,9,9,97,99,27,False,10.8
2026-05-13,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,9,22.0,49.99,97,0,11,11,86,99,27,False,9.6
2026-05-14,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,11,22.0,49.99,86,0,9,9,77,99,27,False,8.6
2026-05-15,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,7,22.0,49.99,77,0,12,12,65,99,27,False,7.2
2026-05-16,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,7,22.0,49.99,65,0,5,5,60,99,27,False,6.7
2026-05-17,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,8,22.0,49.99,60,0,9,9,51,99,27,False,5.7
2026-05-18,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,8,22.0,49.99,51,0,4,4,47,99,27,False,5.2
2026-05-19,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,9,22.0,49.99,47,144,7,7,184,99,27,False,20.4
2026-05-20,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,7,22.0,49.99,184,0,7,7,177,99,27,False,19.7
2026-05-21,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,7,22.0,49.99,177,0,6,6,171,99,27,False,19.0
2026-05-22,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,9,22.0,49.99,171,0,7,7,164,99,27,False,18.2
2026-05-23,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,7,22.0,49.99,164,0,7,7,157,99,27,False,17.4
2026-05-24,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,8,22.0,49.99,157,0,3,3,154,99,27,False,17.1
2026-05-25,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,5,22.0,49.99,154,0,9,9,145,99,27,False,16.1
2026-05-26,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,8,22.0,49.99,145,0,9,9,136,99,27,False,15.1
2026-05-27,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,8,22.0,49.99,136,0,5,5,131,99,27,False,14.6
2026-05-28,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,8,22.0,49.99,131,0,6,6,125,99,27,False,13.9
2026-05-29,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,5,22.0,49.99,125,0,10,10,115,99,27,False,12.8
2026-05-30,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,10,22.0,49.99,115,0,5,5,110,99,27,False,12.2
2026-05-31,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,10,22.0,49.99,110,0,8,8,102,99,27,False,11.3
2026-06-01,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,8,22.0,49.99,102,0,12,12,90,99,27,False,10.0
2026-06-02,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,9,22.0,49.99,90,0,10,10,80,99,27,False,8.9
2026-06-03,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,8,22.0,49.99,80,0,10,10,70,99,27,False,7.8
2026-06-04,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,8,22.0,49.99,70,0,6,6,64,99,27,False,7.1
2026-06-05,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,6,22.0,49.99,64,0,8,8,56,99,27,False,6.2
2026-06-06,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,7,22.0,49.99,56,0,8,8,48,99,27,False,5.3
2026-06-07,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,6,22.0,49.99,48,0,9,9,39,99,27,False,4.3
2026-06-08,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,10,22.0,49.99,39,0,11,11,28,99,27,False,3.1
2026-06-09,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,10,22.0,49.99,28,144,13,13,159,99,27,False,17.7
2026-06-10,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,10,22.0,49.99,159,0,5,5,154,99,27,False,17.1
2026-06-11,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,6,22.0,49.99,154,0,13,13,141,99,27,False,15.7
2026-06-12,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,10,22.0,49.99,141,0,11,11,130,99,27,False,14.4
2026-06-13,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,10,22.0,49.99,130,0,6,6,124,99,27,False,13.8
2026-06-14,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,10,22.0,49.99,124,0,8,8,116,99,27,False,12.9
2026-06-15,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,7,22.0,49.99,116,0,6,6,110,99,27,False,12.2
2026-06-16,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,10,22.0,49.99,110,0,15,15,95,99,27,False,10.6
2026-06-17,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,9,22.0,49.99,95,0,12,12,83,99,27,False,9.2
2026-06-18,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,9,22.0,49.99,83,0,6,6,77,99,27,False,8.6
2026-06-19,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,10,22.0,49.99,77,0,6,6,71,99,27,False,7.9
2026-06-20,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,11,22.0,49.99,71,0,7,7,64,99,27,False,7.1
2026-06-21,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,9,22.0,49.99,64,0,7,7,57,99,27,False,6.3
2026-06-22,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,12,22.0,49.99,57,0,12,12,45,99,27,False,5.0
2026-06-23,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,10,22.0,49.99,45,0,11,11,34,99,27,False,3.8
2026-06-24,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,12,22.0,49.99,34,0,7,7,27,99,27,False,3.0
2026-06-25,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,12,22.0,49.99,27,0,11,11,16,99,27,False,1.8
2026-06-26,WH-CENTRAL,Dallas DC,Central,E1,Wireless Earbuds Pro,Electronics,TechSource Asia,13,22.0,49.99,16,144,6,6,154,99,27,False,17.1
