employee_id,review_year,review_period,rating,potential,manager_score,goals_met_pct
100802,2025,Annual,Exceeds Expectations,High,7.8,84
100803,2023,Annual,Exceptional,High,9.7,95
100803,2024,Annual,Exceeds Expectations,Medium,8.4,71
100803,2025,Annual,Meets Expectations,Medium,5.5,67
100804,2024,Annual,Below Expectations,Medium,4.9,35
100804,2025,Annual,Below Expectations,Low,4.0,50
100805,2024,Annual,Meets Expectations,Medium,5.1,63
100805,2025,Annual,Meets Expectations,Medium,5.4,51
100806,2022,Annual,Exceptional,High,9.9,98
100806,2023,Annual,Exceeds Expectations,High,8.5,83
100806,2024,Annual,Meets Expectations,Medium,5.2,68
100806,2025,Annual,Exceeds Expectations,Medium,8.3,78
100807,2022,Annual,Meets Expectations,Low,5.6,51
100807,2023,Annual,Meets Expectations,Low,5.1,61
100807,2024,Annual,Meets Expectations,Low,5.5,61
100807,2025,Annual,Meets Expectations,Medium,5.1,50
100808,2022,Annual,Exceptional,High,8.9,86
100808,2023,Annual,Below Expectations,Medium,4.3,41
100808,2024,Annual,Exceeds Expectations,Medium,8.4,80
100808,2025,Annual,Meets Expectations,Medium,6.6,67
100809,2022,Annual,Meets Expectations,Low,5.0,64
100809,2023,Annual,Meets Expectations,Medium,5.9,62
100809,2024,Annual,Meets Expectations,Medium,6.4,51
100809,2025,Annual,Meets Expectations,Medium,6.3,56
100810,2024,Annual,Exceeds Expectations,High,7.3,85
100810,2025,Annual,Meets Expectations,Low,6.9,59
100811,2022,Annual,Meets Expectations,Medium,5.2,69
100811,2023,Annual,Meets Expectations,Medium,5.9,56
100811,2024,Annual,Meets Expectations,Medium,5.7,60
100811,2025,Annual,Meets Expectations,Medium,5.6,53
100812,2022,Annual,Meets Expectations,Medium,5.4,59
100812,2023,Annual,Meets Expectations,Medium,5.0,56
100812,2024,Annual,Meets Expectations,Low,5.8,68
100812,2025,Annual,Meets Expectations,Medium,5.5,66
100813,2022,Annual,Meets Expectations,Medium,6.1,69
100813,2023,Annual,Exceptional,High,9.3,91
100813,2024,Annual,Meets Expectations,Low,5.0,65
100813,2025,Annual,Meets Expectations,Low,6.1,70
100814,2022,Annual,Meets Expectations,Medium,6.3,63
100814,2023,Annual,Exceeds Expectations,Medium,7.2,71
100814,2024,Annual,Meets Expectations,Low,7.0,68
100814,2025,Annual,Exceeds Expectations,High,7.9,73
100815,2022,Annual,Meets Expectations,Low,6.5,68
100815,2023,Annual,Meets Expectations,Medium,6.2,64
100816,2025,Annual,Exceeds Expectations,Medium,7.6,85
100817,2022,Annual,Exceeds Expectations,Medium,7.6,77
100817,2023,Annual,Below Expectations,Low,4.9,49
100817,2024,Annual,Meets Expectations,Low,6.2,68
100817,2025,Annual,Below Expectations,Low,4.1,45
100818,2022,Annual,Exceeds Expectations,Medium,7.1,84
100818,2023,Annual,Meets Expectations,Medium,6.4,63
100818,2024,Annual,Exceeds Expectations,Medium,7.9,74
100818,2025,Annual,Meets Expectations,Medium,6.9,52
100820,2022,Annual,Unsatisfactory,Low,0.1,1
100820,2023,Annual,Meets Expectations,Medium,6.8,70
100820,2024,Annual,Meets Expectations,Low,6.2,55
100820,2025,Annual,Below Expectations,Medium,3.7,39
100821,2022,Annual,Meets Expectations,Medium,7.0,55
100821,2023,Annual,Meets Expectations,Medium,6.9,70
100821,2024,Annual,Below Expectations,Low,4.1,47
100821,2025,Annual,Meets Expectations,Medium,5.6,68
100822,2022,Annual,Exceeds Expectations,Medium,7.8,75
100822,2023,Annual,Meets Expectations,Medium,5.6,52
100822,2024,Annual,Unsatisfactory,Low,1.4,27
100822,2025,Annual,Exceeds Expectations,Medium,7.0,78
100823,2022,Annual,Meets Expectations,Medium,6.3,58
100823,2023,Annual,Meets Expectations,Medium,6.7,56
100823,2024,Annual,Meets Expectations,Medium,5.6,57
100823,2025,Annual,Meets Expectations,Low,5.7,66
100824,2022,Annual,Meets Expectations,Low,6.4,53
100824,2023,Annual,Exceptional,Medium,9.1,98
100824,2024,Annual,Meets Expectations,Medium,6.7,53
100824,2025,Annual,Meets Expectations,Low,5.6,59
100825,2024,Annual,Meets Expectations,Low,5.7,63
100825,2025,Annual,Exceeds Expectations,Medium,8.0,79
100826,2023,Annual,Meets Expectations,Medium,5.7,70
100826,2024,Annual,Exceeds Expectations,High,8.2,70
100826,2025,Annual,Meets Expectations,Low,6.6,61
100827,2024,Annual,Below Expectations,Low,4.8,41
100827,2025,Annual,Exceptional,High,10.0,94
100828,2022,Annual,Meets Expectations,Medium,5.6,62
100828,2023,Annual,Exceeds Expectations,High,7.5,77
100828,2024,Annual,Exceeds Expectations,Medium,8.4,76
100828,2025,Annual,Meets Expectations,Medium,5.2,66
100829,2022,Annual,Exceeds Expectations,Medium,7.4,85
100829,2023,Annual,Exceeds Expectations,Medium,8.0,72
100829,2024,Annual,Exceeds Expectations,Medium,7.7,82
100829,2025,Annual,Below Expectations,Medium,4.9,40
100830,2023,Annual,Meets Expectations,Medium,5.3,66
100830,2024,Annual,Meets Expectations,Medium,6.5,63
100830,2025,Annual,Exceeds Expectations,Medium,7.1,78
100831,2022,Annual,Exceeds Expectations,Medium,8.4,81
100831,2023,Annual,Meets Expectations,Medium,6.0,54
100831,2024,Annual,Meets Expectations,Low,6.7,66
100831,2025,Annual,Below Expectations,Low,5.0,40
100832,2022,Annual,Below Expectations,Medium,3.4,44
100832,2023,Annual,Below Expectations,Medium,3.7,31
100832,2024,Annual,Meets Expectations,Medium,6.7,66
100832,2025,Annual,Meets Expectations,Medium,6.7,63
100833,2023,Annual,Meets Expectations,Medium,6.0,68
100833,2024,Annual,Below Expectations,Low,3.7,31
100833,2025,Annual,Meets Expectations,Medium,5.4,57
100834,2022,Annual,Exceeds Expectations,Medium,8.4,72
100834,2023,Annual,Exceptional,High,8.6,97
100834,2024,Annual,Exceeds Expectations,Medium,8.4,84
100834,2025,Annual,Exceeds Expectations,High,7.6,70
100835,2022,Annual,Meets Expectations,Medium,5.2,65
100835,2023,Annual,Meets Expectations,Medium,5.4,51
100835,2024,Annual,Meets Expectations,Low,6.2,54
100835,2025,Annual,Unsatisfactory,Low,2.7,25
100836,2022,Annual,Meets Expectations,Medium,6.7,54
100836,2023,Annual,Exceeds Expectations,Medium,8.4,76
100836,2024,Annual,Meets Expectations,Medium,6.0,65
100836,2025,Annual,Exceptional,High,9.9,94
100838,2022,Annual,Meets Expectations,Medium,5.4,52
100838,2023,Annual,Unsatisfactory,Low,1.8,10
100838,2024,Annual,Exceeds Expectations,Medium,7.3,84
100838,2025,Annual,Exceptional,High,9.4,98
100839,2022,Annual,Meets Expectations,Low,5.7,51
100839,2023,Annual,Exceptional,High,9.9,89
100839,2024,Annual,Meets Expectations,Medium,5.4,62
100839,2025,Annual,Exceeds Expectations,Medium,7.3,73
100840,2022,Annual,Meets Expectations,Medium,5.3,70
100840,2023,Annual,Meets Expectations,Low,6.9,69
100840,2024,Annual,Meets Expectations,Medium,5.3,53
100840,2025,Annual,Meets Expectations,Medium,5.6,53
100841,2023,Annual,Below Expectations,Medium,3.1,41
100841,2024,Annual,Below Expectations,Medium,4.5,40
100841,2025,Annual,Meets Expectations,Medium,5.9,52
100842,2022,Annual,Meets Expectations,Low,6.7,63
100842,2023,Annual,Meets Expectations,Medium,5.5,50
100842,2024,Annual,Exceeds Expectations,Medium,7.1,83
100842,2025,Annual,Meets Expectations,Medium,5.0,53
100843,2022,Annual,Exceeds Expectations,Medium,7.0,76
100843,2023,Annual,Exceptional,Medium,9.5,99
100843,2024,Annual,Meets Expectations,Medium,6.8,69
100843,2025,Annual,Exceptional,Medium,8.5,91
100844,2022,Annual,Meets Expectations,Medium,5.1,63
100844,2023,Annual,Meets Expectations,Low,5.1,53
100844,2024,Annual,Below Expectations,Low,4.1,40
100844,2025,Annual,Exceeds Expectations,Medium,8.1,75
100845,2022,Annual,Exceptional,Medium,9.2,100
100845,2023,Annual,Meets Expectations,Low,5.5,63
100845,2024,Annual,Below Expectations,Low,4.9,47
100845,2025,Annual,Unsatisfactory,Low,2.7,26
100847,2022,Annual,Unsatisfactory,Low,0.7,20
100847,2023,Annual,Exceptional,High,8.9,97
100847,2024,Annual,Meets Expectations,Medium,5.9,55
100847,2025,Annual,Meets Expectations,Medium,5.3,61
100849,2023,Annual,Exceptional,High,8.8,88
100849,2024,Annual,Meets Expectations,Medium,6.5,57
100849,2025,Annual,Exceeds Expectations,Medium,7.4,79
100850,2022,Annual,Exceptional,High,9.5,92
100850,2023,Annual,Meets Expectations,Medium,6.9,58
100850,2024,Annual,Meets Expectations,Medium,5.4,65
100850,2025,Annual,Below Expectations,Medium,3.3,37
100851,2025,Annual,Exceeds Expectations,Medium,8.5,78
100854,2025,Annual,Meets Expectations,Medium,5.8,52
100855,2022,Annual,Exceeds Expectations,Medium,7.0,85
100855,2023,Annual,Exceeds Expectations,Medium,8.1,81
100855,2024,Annual,Unsatisfactory,Low,1.9,8
100855,2025,Annual,Meets Expectations,Low,6.9,52
100856,2022,Annual,Meets Expectations,Medium,6.1,60
100856,2023,Annual,Exceeds Expectations,High,7.5,73
100856,2024,Annual,Meets Expectations,Medium,6.0,54
100856,2025,Annual,Exceeds Expectations,Medium,7.5,70
100857,2022,Annual,Below Expectations,Low,3.4,50
100857,2023,Annual,Meets Expectations,Medium,6.4,60
100857,2024,Annual,Exceeds Expectations,High,7.3,83
100857,2025,Annual,Exceptional,High,9.1,96
100858,2022,Annual,Below Expectations,Low,3.6,35
100858,2023,Annual,Exceptional,High,9.2,99
100858,2024,Annual,Exceeds Expectations,High,7.4,70
100858,2025,Annual,Meets Expectations,Medium,6.5,65
100859,2022,Annual,Meets Expectations,Medium,5.8,60
100859,2023,Annual,Below Expectations,Medium,3.4,42
100859,2024,Annual,Meets Expectations,Medium,5.1,67
100859,2025,Annual,Meets Expectations,Low,6.9,61
100860,2022,Annual,Meets Expectations,Medium,6.2,64
100860,2023,Annual,Meets Expectations,Medium,6.0,51
100860,2024,Annual,Meets Expectations,Medium,5.6,53
100860,2025,Annual,Meets Expectations,Medium,6.5,70
100861,2022,Annual,Exceptional,Medium,9.0,100
100861,2023,Annual,Meets Expectations,Medium,5.3,68
100861,2024,Annual,Below Expectations,Low,4.2,37
100861,2025,Annual,Meets Expectations,Medium,7.0,69
100862,2022,Annual,Exceptional,High,9.3,90
100862,2023,Annual,Exceeds Expectations,Medium,7.5,75
100862,2024,Annual,Meets Expectations,Low,5.6,50
100862,2025,Annual,Exceeds Expectations,High,8.4,82
100863,2022,Annual,Exceeds Expectations,High,7.1,79
100863,2023,Annual,Exceeds Expectations,Medium,8.0,81
100863,2024,Annual,Below Expectations,Medium,3.9,31
100863,2025,Annual,Exceeds Expectations,Medium,8.3,78
100864,2024,Annual,Exceeds Expectations,Medium,8.1,84
100864,2025,Annual,Meets Expectations,Low,5.3,60
100865,2022,Annual,Below Expectations,Low,4.5,36
100865,2023,Annual,Exceeds Expectations,Medium,7.1,82
100865,2024,Annual,Meets Expectations,Low,6.4,61
100865,2025,Annual,Unsatisfactory,Low,0.4,1
100866,2022,Annual,Meets Expectations,Low,6.0,61
100866,2023,Annual,Meets Expectations,Medium,6.5,65
100866,2024,Annual,Meets Expectations,Medium,5.7,67
100866,2025,Annual,Exceptional,High,9.9,99
100867,2025,Annual,Below Expectations,Low,3.4,48
100868,2022,Annual,Exceptional,High,10.0,94
100868,2023,Annual,Meets Expectations,Medium,5.9,60
100868,2024,Annual,Meets Expectations,Low,6.0,52
100868,2025,Annual,Meets Expectations,Medium,6.9,66
100869,2022,Annual,Exceeds Expectations,Medium,7.7,78
100870,2025,Annual,Exceptional,Medium,8.9,88
100871,2022,Annual,Exceptional,High,8.8,91
100871,2023,Annual,Exceptional,High,9.6,88
100871,2024,Annual,Below Expectations,Low,4.7,32
100871,2025,Annual,Meets Expectations,Low,5.6,64
100872,2024,Annual,Exceptional,High,9.1,92
100872,2025,Annual,Meets Expectations,Medium,6.5,65
100873,2022,Annual,Below Expectations,Low,3.2,39
100873,2023,Annual,Exceeds Expectations,Medium,8.2,78
100873,2024,Annual,Meets Expectations,Medium,6.8,62
100873,2025,Annual,Meets Expectations,Medium,5.2,62
100874,2022,Annual,Meets Expectations,Medium,6.5,56
100874,2023,Annual,Exceeds Expectations,High,7.2,72
100874,2024,Annual,Exceptional,High,9.7,89
100874,2025,Annual,Meets Expectations,Medium,5.5,55
100875,2022,Annual,Exceeds Expectations,Medium,7.0,78
100875,2023,Annual,Exceeds Expectations,High,7.8,82
100875,2024,Annual,Meets Expectations,Medium,5.3,68
100875,2025,Annual,Below Expectations,Low,4.1,34
100876,2022,Annual,Meets Expectations,Medium,5.5,54
100876,2023,Annual,Meets Expectations,Medium,6.6,64
100876,2024,Annual,Meets Expectations,Medium,6.5,55
100876,2025,Annual,Meets Expectations,Medium,6.6,58
100877,2022,Annual,Meets Expectations,Medium,5.7,68
100877,2023,Annual,Meets Expectations,Low,5.6,61
100877,2024,Annual,Below Expectations,Medium,4.4,40
100877,2025,Annual,Meets Expectations,Medium,6.6,59
100878,2022,Annual,Exceeds Expectations,High,8.4,76
100878,2023,Annual,Below Expectations,Medium,4.6,45
100878,2024,Annual,Exceptional,Medium,9.5,88
100878,2025,Annual,Meets Expectations,Medium,6.8,53
100879,2025,Annual,Exceeds Expectations,Medium,7.6,77
100880,2023,Annual,Meets Expectations,Low,5.5,68
100880,2024,Annual,Meets Expectations,Medium,5.9,62
100880,2025,Annual,Meets Expectations,Medium,6.9,53
100881,2023,Annual,Exceeds Expectations,Medium,8.3,76
100881,2024,Annual,Exceeds Expectations,Medium,7.3,73
100881,2025,Annual,Exceeds Expectations,High,8.0,79
100882,2022,Annual,Meets Expectations,Low,5.8,50
100882,2023,Annual,Meets Expectations,Low,6.3,66
100882,2024,Annual,Meets Expectations,Medium,5.7,66
100882,2025,Annual,Meets Expectations,Medium,5.1,63
100883,2022,Annual,Meets Expectations,Low,6.7,66
100883,2023,Annual,Meets Expectations,Low,5.8,51
100883,2024,Annual,Below Expectations,Low,4.8,50
100883,2025,Annual,Unsatisfactory,Low,1.4,1
100884,2022,Annual,Below Expectations,Low,3.8,34
100884,2023,Annual,Meets Expectations,Medium,6.0,57
100884,2024,Annual,Meets Expectations,Medium,7.0,50
100884,2025,Annual,Meets Expectations,Medium,6.3,66
100885,2024,Annual,Exceeds Expectations,Medium,8.1,77
100885,2025,Annual,Exceptional,Medium,9.1,97
100886,2022,Annual,Meets Expectations,Medium,6.1,63
100886,2023,Annual,Meets Expectations,Medium,5.8,63
100886,2024,Annual,Meets Expectations,Medium,5.9,58
100886,2025,Annual,Meets Expectations,Medium,6.0,56
100887,2022,Annual,Meets Expectations,Medium,6.0,62
100887,2023,Annual,Meets Expectations,Medium,5.8,69
100887,2024,Annual,Exceeds Expectations,Medium,7.6,82
100887,2025,Annual,Meets Expectations,Low,6.1,57
100888,2022,Annual,Meets Expectations,Medium,6.3,67
100888,2023,Annual,Below Expectations,Low,4.7,41
100888,2024,Annual,Meets Expectations,Low,5.9,59
100888,2025,Annual,Below Expectations,Medium,5.0,44
100890,2022,Annual,Meets Expectations,Low,5.4,68
100890,2023,Annual,Meets Expectations,Low,6.7,52
100890,2024,Annual,Below Expectations,Medium,4.4,32
100890,2025,Annual,Meets Expectations,Medium,6.0,51
100891,2022,Annual,Meets Expectations,Low,5.4,67
100891,2023,Annual,Meets Expectations,Medium,6.1,50
100891,2024,Annual,Meets Expectations,Low,6.0,50
100891,2025,Annual,Exceeds Expectations,Medium,7.3,82
100892,2022,Annual,Exceeds Expectations,High,7.9,80
100892,2023,Annual,Exceptional,Medium,9.2,91
100892,2024,Annual,Unsatisfactory,Low,1.1,17
100892,2025,Annual,Exceeds Expectations,Medium,7.7,70
100893,2022,Annual,Meets Expectations,Medium,6.0,58
100894,2023,Annual,Meets Expectations,Low,5.5,59
100894,2024,Annual,Below Expectations,Low,4.6,35
100894,2025,Annual,Below Expectations,Low,3.7,48
100895,2022,Annual,Unsatisfactory,Low,0.1,3
100895,2023,Annual,Exceeds Expectations,High,7.7,81
100895,2024,Annual,Meets Expectations,Medium,6.4,54
100895,2025,Annual,Meets Expectations,Medium,5.5,63
100896,2022,Annual,Below Expectations,Low,4.2,46
100896,2023,Annual,Exceeds Expectations,High,7.1,70
100896,2024,Annual,Exceeds Expectations,High,8.2,71
100896,2025,Annual,Exceptional,High,8.8,90
100897,2023,Annual,Meets Expectations,Low,6.3,56
100897,2024,Annual,Meets Expectations,Low,5.7,54
100897,2025,Annual,Exceeds Expectations,High,7.0,72
100898,2022,Annual,Meets Expectations,Low,6.7,61
100898,2023,Annual,Exceeds Expectations,High,7.7,78
100898,2024,Annual,Meets Expectations,Medium,6.0,66
100898,2025,Annual,Meets Expectations,Medium,5.6,52
100899,2022,Annual,Unsatisfactory,Low,1.1,18
100899,2023,Annual,Exceptional,High,9.4,92
100899,2024,Annual,Meets Expectations,Low,6.2,59
100899,2025,Annual,Exceptional,High,9.5,97
100900,2025,Annual,Meets Expectations,Medium,6.3,64
100901,2022,Annual,Exceeds Expectations,Medium,7.4,75
100901,2023,Annual,Exceeds Expectations,Medium,7.4,84
100901,2024,Annual,Meets Expectations,Medium,6.9,50
100901,2025,Annual,Meets Expectations,Medium,5.1,52
100902,2024,Annual,Below Expectations,Low,4.1,35
100902,2025,Annual,Exceptional,High,8.6,88
100904,2022,Annual,Exceptional,Medium,9.7,95
100904,2023,Annual,Exceeds Expectations,High,8.4,81
100904,2024,Annual,Meets Expectations,Medium,5.7,50
100904,2025,Annual,Exceptional,High,9.3,98
100906,2022,Annual,Exceeds Expectations,High,7.6,71
100906,2023,Annual,Meets Expectations,Medium,5.8,56
100906,2024,Annual,Meets Expectations,Medium,5.0,66
100906,2025,Annual,Unsatisfactory,Low,2.0,29
100907,2025,Annual,Meets Expectations,Low,6.2,66
100908,2022,Annual,Meets Expectations,Medium,6.0,67
100908,2023,Annual,Exceptional,Medium,9.4,87
100908,2024,Annual,Meets Expectations,Low,6.2,63
100908,2025,Annual,Exceeds Expectations,Medium,7.5,82
100909,2022,Annual,Below Expectations,Low,3.7,48
100909,2023,Annual,Meets Expectations,Medium,5.0,63
100909,2024,Annual,Meets Expectations,Low,6.4,66
100909,2025,Annual,Exceeds Expectations,Medium,7.3,79
100910,2022,Annual,Exceeds Expectations,High,7.7,81
100910,2023,Annual,Exceeds Expectations,Medium,8.1,78
100910,2024,Annual,Meets Expectations,Low,5.4,70
100910,2025,Annual,Exceptional,Medium,9.9,89
100911,2024,Annual,Exceeds Expectations,Medium,8.1,72
100911,2025,Annual,Below Expectations,Low,4.5,50
100912,2022,Annual,Exceeds Expectations,Medium,7.8,77
100912,2023,Annual,Meets Expectations,Medium,5.2,50
100912,2024,Annual,Below Expectations,Low,4.2,45
100912,2025,Annual,Meets Expectations,Medium,5.6,68
100913,2022,Annual,Exceptional,Medium,9.6,88
100913,2023,Annual,Exceptional,High,9.8,85
100913,2024,Annual,Exceeds Expectations,High,7.5,84
100913,2025,Annual,Meets Expectations,Low,6.7,55
100915,2024,Annual,Meets Expectations,Medium,5.3,70
100915,2025,Annual,Exceeds Expectations,Medium,7.9,75
100916,2024,Annual,Exceeds Expectations,Medium,7.4,81
100916,2025,Annual,Exceptional,Medium,9.8,98
100917,2023,Annual,Meets Expectations,Low,6.6,55
100917,2024,Annual,Unsatisfactory,Low,2.2,23
100917,2025,Annual,Meets Expectations,Low,5.7,65
100918,2022,Annual,Exceeds Expectations,High,8.1,78
100918,2023,Annual,Meets Expectations,Medium,5.1,56
100918,2024,Annual,Exceeds Expectations,Medium,8.5,72
100918,2025,Annual,Meets Expectations,Medium,6.2,61
100919,2022,Annual,Meets Expectations,Low,5.5,68
100919,2023,Annual,Exceeds Expectations,High,8.2,73
100919,2024,Annual,Unsatisfactory,Low,0.6,27
100919,2025,Annual,Unsatisfactory,Low,1.6,14
100920,2022,Annual,Meets Expectations,Medium,5.3,54
100920,2023,Annual,Meets Expectations,Medium,6.2,57
100920,2024,Annual,Exceptional,High,9.1,96
100920,2025,Annual,Meets Expectations,Medium,5.6,53
100921,2022,Annual,Meets Expectations,Low,6.0,50
100921,2023,Annual,Exceeds Expectations,Medium,7.4,76
100921,2024,Annual,Meets Expectations,Medium,6.8,59
100921,2025,Annual,Below Expectations,Low,4.5,34
100922,2022,Annual,Meets Expectations,Low,6.8,54
100922,2023,Annual,Exceeds Expectations,Medium,7.4,70
100922,2024,Annual,Meets Expectations,Low,6.3,55
100922,2025,Annual,Unsatisfactory,Low,0.9,8
100923,2022,Annual,Meets Expectations,Medium,5.4,65
100924,2023,Annual,Meets Expectations,Medium,5.8,52
100924,2024,Annual,Exceeds Expectations,High,8.3,81
100924,2025,Annual,Meets Expectations,Low,5.9,56
100925,2022,Annual,Meets Expectations,Medium,6.6,59
100925,2023,Annual,Below Expectations,Medium,3.9,31
100925,2024,Annual,Meets Expectations,Medium,5.7,70
100925,2025,Annual,Meets Expectations,Medium,6.5,68
100926,2022,Annual,Below Expectations,Low,4.8,38
100926,2023,Annual,Exceeds Expectations,Medium,8.0,83
100926,2024,Annual,Meets Expectations,Low,6.0,69
100926,2025,Annual,Meets Expectations,Low,5.3,58
100927,2022,Annual,Meets Expectations,Low,5.1,57
100927,2023,Annual,Exceeds Expectations,Medium,8.1,76
100927,2024,Annual,Exceeds Expectations,High,7.9,79
100928,2022,Annual,Meets Expectations,Medium,6.2,51
100928,2023,Annual,Exceeds Expectations,High,7.4,85
100928,2024,Annual,Exceeds Expectations,Medium,7.4,83
100928,2025,Annual,Meets Expectations,Medium,5.8,58
100929,2023,Annual,Meets Expectations,Low,5.9,67
100929,2024,Annual,Below Expectations,Low,4.7,43
100929,2025,Annual,Below Expectations,Low,5.0,33
100930,2022,Annual,Meets Expectations,Medium,6.3,62
100930,2023,Annual,Below Expectations,Low,4.2,43
100930,2024,Annual,Meets Expectations,Medium,6.8,52
100931,2022,Annual,Meets Expectations,Low,6.6,65
100931,2023,Annual,Below Expectations,Low,4.0,48
100931,2024,Annual,Below Expectations,Low,4.3,40
100931,2025,Annual,Meets Expectations,Low,5.8,53
100932,2022,Annual,Meets Expectations,Low,5.3,57
100932,2023,Annual,Exceeds Expectations,Medium,8.2,84
100932,2024,Annual,Below Expectations,Low,4.3,45
100932,2025,Annual,Unsatisfactory,Low,0.1,2
100933,2022,Annual,Exceptional,High,8.7,99
100933,2023,Annual,Below Expectations,Medium,4.9,36
100933,2024,Annual,Exceeds Expectations,Medium,8.2,76
100933,2025,Annual,Exceeds Expectations,High,7.6,79
100934,2023,Annual,Exceeds Expectations,Medium,8.2,85
100934,2024,Annual,Exceeds Expectations,Medium,7.3,85
100935,2024,Annual,Meets Expectations,Medium,6.2,58
100935,2025,Annual,Meets Expectations,Medium,6.0,55
100936,2022,Annual,Meets Expectations,Medium,6.2,50
100936,2023,Annual,Exceeds Expectations,Medium,7.4,85
100936,2024,Annual,Meets Expectations,Medium,5.8,63
100936,2025,Annual,Exceeds Expectations,Medium,8.4,81
100937,2025,Annual,Exceeds Expectations,Medium,8.2,78
100938,2024,Annual,Below Expectations,Medium,3.1,34
100938,2025,Annual,Unsatisfactory,Low,0.2,7
100939,2022,Annual,Exceeds Expectations,High,7.4,75
100939,2023,Annual,Meets Expectations,Low,6.7,56
100939,2024,Annual,Meets Expectations,Low,6.0,58
100939,2025,Annual,Meets Expectations,Medium,5.2,66
100940,2022,Annual,Meets Expectations,Medium,6.5,70
100940,2023,Annual,Exceeds Expectations,High,8.4,70
100940,2024,Annual,Below Expectations,Low,3.2,42
100940,2025,Annual,Meets Expectations,Medium,5.3,69
100941,2022,Annual,Exceeds Expectations,Medium,8.0,76
100941,2023,Annual,Below Expectations,Low,3.6,33
100941,2024,Annual,Meets Expectations,Medium,6.3,57
100941,2025,Annual,Exceeds Expectations,High,7.9,80
100942,2022,Annual,Exceptional,High,8.7,85
100942,2023,Annual,Exceeds Expectations,High,8.3,76
100942,2024,Annual,Below Expectations,Medium,3.5,46
100942,2025,Annual,Unsatisfactory,Low,1.2,13
100943,2022,Annual,Exceptional,Medium,9.3,96
100943,2023,Annual,Exceeds Expectations,Medium,7.6,80
100943,2024,Annual,Meets Expectations,Medium,6.3,55
100943,2025,Annual,Meets Expectations,Medium,5.1,59
100944,2024,Annual,Meets Expectations,Medium,5.4,70
100944,2025,Annual,Meets Expectations,Medium,6.3,68
100945,2022,Annual,Exceeds Expectations,Medium,8.0,72
100945,2023,Annual,Exceeds Expectations,Medium,7.9,84
100945,2024,Annual,Exceptional,High,9.5,96
100945,2025,Annual,Meets Expectations,Medium,6.2,55
100946,2025,Annual,Meets Expectations,Medium,5.4,56
100947,2025,Annual,Meets Expectations,Low,5.8,64
100948,2022,Annual,Exceeds Expectations,Medium,7.2,73
100948,2023,Annual,Exceptional,High,9.5,93
100948,2024,Annual,Exceptional,Medium,9.6,89
100948,2025,Annual,Exceeds Expectations,Medium,7.8,72
100949,2022,Annual,Meets Expectations,Medium,5.6,62
100949,2023,Annual,Meets Expectations,Medium,6.7,58
100949,2024,Annual,Exceptional,High,8.9,100
100949,2025,Annual,Meets Expectations,Low,5.6,70
100950,2022,Annual,Below Expectations,Low,4.7,41
100950,2023,Annual,Meets Expectations,Medium,5.5,62
100950,2024,Annual,Exceeds Expectations,High,7.1,84
100950,2025,Annual,Exceptional,High,9.8,96
100951,2022,Annual,Below Expectations,Low,3.3,50
100951,2023,Annual,Exceptional,High,9.1,94
100951,2024,Annual,Below Expectations,Low,4.8,45
100951,2025,Annual,Exceptional,High,8.6,98
100952,2025,Annual,Meets Expectations,Low,5.1,53
100953,2022,Annual,Exceeds Expectations,Medium,8.4,73
100953,2023,Annual,Exceeds Expectations,High,8.2,85
100953,2024,Annual,Meets Expectations,Medium,5.6,50
100953,2025,Annual,Meets Expectations,Medium,6.0,66
100954,2022,Annual,Meets Expectations,Medium,5.4,63
100954,2023,Annual,Meets Expectations,Low,5.6,52
100954,2024,Annual,Meets Expectations,Medium,6.8,66
100954,2025,Annual,Meets Expectations,Low,6.4,60
100956,2022,Annual,Exceeds Expectations,Medium,7.5,85
100956,2023,Annual,Meets Expectations,Medium,5.7,52
100956,2024,Annual,Below Expectations,Low,3.7,50
100956,2025,Annual,Meets Expectations,Medium,6.3,55
100957,2023,Annual,Below Expectations,Medium,3.3,38
100957,2024,Annual,Exceeds Expectations,Medium,7.7,77
100957,2025,Annual,Below Expectations,Low,4.4,37
100958,2024,Annual,Meets Expectations,Low,6.3,69
100958,2025,Annual,Below Expectations,Medium,4.3,38
100959,2022,Annual,Below Expectations,Low,3.8,35
100959,2023,Annual,Exceeds Expectations,High,7.5,79
100960,2025,Annual,Meets Expectations,Medium,5.2,67
100961,2025,Annual,Exceeds Expectations,Medium,7.6,75
100962,2022,Annual,Exceptional,High,8.6,87
100962,2023,Annual,Meets Expectations,Medium,6.0,52
100962,2024,Annual,Meets Expectations,Low,5.8,69
100962,2025,Annual,Meets Expectations,Medium,5.6,55
100963,2022,Annual,Exceeds Expectations,Medium,7.5,72
100963,2023,Annual,Exceeds Expectations,Medium,7.4,78
100963,2024,Annual,Exceeds Expectations,High,7.9,78
100963,2025,Annual,Exceeds Expectations,Medium,8.0,85
100964,2024,Annual,Below Expectations,Low,4.8,30
100964,2025,Annual,Meets Expectations,Low,5.6,55
100965,2022,Annual,Meets Expectations,Medium,5.8,55
100965,2023,Annual,Meets Expectations,Low,6.3,61
100965,2024,Annual,Meets Expectations,Low,6.6,69
100965,2025,Annual,Meets Expectations,Medium,6.6,57
100966,2022,Annual,Meets Expectations,Medium,5.5,62
100966,2023,Annual,Below Expectations,Low,4.7,46
100966,2024,Annual,Exceeds Expectations,Medium,7.8,84
100966,2025,Annual,Meets Expectations,Medium,6.0,66
