employee_id,pay_period,gross_pay,tax,benefit_deduction,retirement,net_pay
100129,2025-06-01,16440.58,3616.93,220,822.03,11781.62
100130,2025-06-01,10896.5,2397.23,100,544.83,7854.44
100131,2025-06-01,12525.33,2755.57,400,626.27,8743.49
100132,2025-06-01,9177.42,2019.03,100,458.87,6599.52
100133,2025-06-01,8444.17,1857.72,220,422.21,5944.24
100134,2025-06-01,9862.08,2169.66,400,493.1,6799.32
100135,2025-06-01,5523.58,1215.19,220,276.18,3812.21
100136,2025-06-01,9853.58,2167.79,100,492.68,7093.11
100137,2025-06-01,6972.17,1533.88,220,348.61,4869.68
100138,2025-06-01,9389.42,2065.67,220,469.47,6634.28
100139,2025-06-01,10143.75,2231.62,220,507.19,7184.94
100140,2025-06-01,10941.42,2407.11,100,547.07,7887.24
100141,2025-06-01,6933.5,1525.37,100,346.68,4961.45
100142,2025-06-01,7076.17,1556.76,220,353.81,4945.6
100143,2025-06-01,17228.17,3790.2,100,861.41,12476.56
100144,2025-06-01,11069.0,2435.18,220,553.45,7860.37
100145,2025-06-01,9552.58,2101.57,400,477.63,6573.38
100146,2025-06-01,12071.67,2655.77,220,603.58,8592.32
100147,2025-06-01,11090.33,2439.87,220,554.52,7875.94
100148,2025-06-01,4850.5,1067.11,220,242.52,3320.87
100149,2025-06-01,6794.33,1494.75,400,339.72,4559.86
100150,2025-06-01,7383.0,1624.26,220,369.15,5169.59
100151,2025-06-01,13099.0,2881.78,220,654.95,9342.27
100152,2025-06-01,4273.25,940.12,400,213.66,2719.47
100153,2025-06-01,17239.0,3792.58,220,861.95,12364.47
100154,2025-06-01,12124.0,2667.28,100,606.2,8750.52
100155,2025-06-01,26937.08,5926.16,220,1346.85,19444.07
100156,2025-06-01,4702.33,1034.51,100,235.12,3332.7
100157,2025-06-01,14789.75,3253.74,220,739.49,10576.52
100158,2025-06-01,5152.92,1133.64,220,257.65,3541.63
100159,2025-06-01,6411.08,1410.44,100,320.55,4580.09
100160,2025-06-01,5053.67,1111.81,220,252.68,3469.18
100161,2025-06-01,10735.58,2361.83,400,536.78,7436.97
100162,2025-06-01,4844.92,1065.88,100,242.25,3436.79
100163,2025-06-01,10517.58,2313.87,100,525.88,7577.83
100164,2025-06-01,7714.08,1697.1,100,385.7,5531.28
100165,2025-06-01,18201.5,4004.33,100,910.08,13187.09
100166,2025-06-01,6613.33,1454.93,400,330.67,4427.73
100167,2025-06-01,21209.0,4665.98,400,1060.45,15082.57
100168,2025-06-01,11909.5,2620.09,220,595.48,8473.93
100169,2025-06-01,13005.08,2861.12,100,650.25,9393.71
100170,2025-06-01,8826.83,1941.9,220,441.34,6223.59
100171,2025-06-01,11299.92,2485.98,220,565.0,8028.94
100172,2025-06-01,11879.42,2613.47,220,593.97,8451.98
100173,2025-06-01,10318.67,2270.11,400,515.93,7132.63
100174,2025-06-01,8273.17,1820.1,100,413.66,5939.41
100175,2025-06-01,7211.75,1586.58,220,360.59,5044.58
100176,2025-06-01,4865.08,1070.32,220,243.25,3331.51
100177,2025-06-01,16508.83,3631.94,100,825.44,11951.45
100178,2025-06-01,16965.42,3732.39,100,848.27,12284.76
100179,2025-06-01,8912.08,1960.66,220,445.6,6285.82
100180,2025-06-01,7882.92,1734.24,220,394.15,5534.53
100181,2025-06-01,10669.58,2347.31,100,533.48,7688.79
100182,2025-06-01,4639.92,1020.78,100,232.0,3287.14
100183,2025-06-01,4644.67,1021.83,220,232.23,3170.61
100184,2025-06-01,8646.25,1902.18,100,432.31,6211.76
100185,2025-06-01,11065.67,2434.45,220,553.28,7857.94
100186,2025-06-01,14557.75,3202.7,400,727.89,10227.16
100187,2025-06-01,10984.92,2416.68,220,549.25,7798.99
100188,2025-06-01,5167.0,1136.74,220,258.35,3551.91
100189,2025-06-01,12544.33,2759.75,220,627.22,8937.36
100190,2025-06-01,4640.33,1020.87,100,232.02,3287.44
100191,2025-06-01,6214.0,1367.08,220,310.7,4316.22
100192,2025-06-01,12769.25,2809.24,100,638.46,9221.55
100193,2025-06-01,8469.0,1863.18,100,423.45,6082.37
100194,2025-06-01,7043.08,1549.48,220,352.15,4921.45
100196,2025-06-01,8453.67,1859.81,400,422.68,5771.18
100197,2025-06-01,15940.92,3507.0,220,797.05,11416.87
100198,2025-06-01,4162.75,915.8,100,208.14,2938.81
100200,2025-06-01,8587.58,1889.27,400,429.38,5868.93
100201,2025-06-01,7702.5,1694.55,220,385.12,5402.83
100202,2025-06-01,6533.0,1437.26,220,326.65,4549.09
100203,2025-06-01,13507.08,2971.56,100,675.35,9760.17
100204,2025-06-01,8746.67,1924.27,220,437.33,6165.07
100205,2025-06-01,17619.17,3876.22,100,880.96,12761.99
100206,2025-06-01,14223.25,3129.12,100,711.16,10282.97
100207,2025-06-01,5239.08,1152.6,400,261.95,3424.53
100208,2025-06-01,9035.08,1987.72,220,451.75,6375.61
100209,2025-06-01,14109.58,3104.11,220,705.48,10079.99
100210,2025-06-01,11131.92,2449.02,220,556.6,7906.3
100212,2025-06-01,7717.17,1697.78,100,385.86,5533.53
100213,2025-06-01,5507.5,1211.65,220,275.38,3800.47
100214,2025-06-01,13553.33,2981.73,100,677.67,9793.93
100215,2025-06-01,10638.17,2340.4,400,531.91,7365.86
100216,2025-06-01,9035.83,1987.88,220,451.79,6376.16
100217,2025-06-01,5439.33,1196.65,220,271.97,3750.71
100218,2025-06-01,10092.0,2220.24,220,504.6,7147.16
100219,2025-06-01,6189.75,1361.74,400,309.49,4118.52
100220,2025-06-01,6737.25,1482.2,220,336.86,4698.19
100221,2025-06-01,6704.33,1474.95,220,335.22,4674.16
100223,2025-06-01,6485.75,1426.86,220,324.29,4514.6
100224,2025-06-01,7126.67,1567.87,220,356.33,4982.47
100225,2025-06-01,4696.0,1033.12,400,234.8,3028.08
100226,2025-06-01,22964.17,5052.12,220,1148.21,16543.84
100227,2025-06-01,24424.17,5373.32,220,1221.21,17609.64
100228,2025-06-01,5764.33,1268.15,400,288.22,3807.96
100229,2025-06-01,8284.92,1822.68,220,414.25,5827.99
100230,2025-06-01,9858.0,2168.76,220,492.9,6976.34
100231,2025-06-01,21907.75,4819.7,400,1095.39,15592.66
100232,2025-06-01,13907.08,3059.56,100,695.35,10052.17
100233,2025-06-01,7628.92,1678.36,400,381.45,5169.11
100234,2025-06-01,10983.25,2416.32,220,549.16,7797.77
100235,2025-06-01,10457.0,2300.54,100,522.85,7533.61
100236,2025-06-01,6960.25,1531.26,220,348.01,4860.98
100237,2025-06-01,15665.0,3446.3,100,783.25,11335.45
100238,2025-06-01,18176.5,3998.83,220,908.82,13048.85
100239,2025-06-01,6390.5,1405.91,220,319.53,4445.06
100240,2025-06-01,8857.92,1948.74,100,442.9,6366.28
100241,2025-06-01,11418.08,2511.98,220,570.9,8115.2
100242,2025-06-01,6209.67,1366.13,220,310.48,4313.06
100243,2025-06-01,17175.58,3778.63,400,858.78,12138.17
100245,2025-06-01,6488.0,1427.36,400,324.4,4336.24
100246,2025-06-01,5163.42,1135.95,220,258.17,3549.3
100247,2025-06-01,11645.75,2562.06,400,582.29,8101.4
100248,2025-06-01,14052.75,3091.6,220,702.64,10038.51
100249,2025-06-01,12163.17,2675.9,220,608.16,8659.11
100250,2025-06-01,5934.58,1305.61,220,296.73,4112.24
100251,2025-06-01,4976.08,1094.74,220,248.8,3412.54
100252,2025-06-01,6214.83,1367.26,220,310.74,4316.83
100253,2025-06-01,7174.42,1578.37,220,358.72,5017.33
100254,2025-06-01,12119.25,2666.24,400,605.96,8447.05
100255,2025-06-01,10013.25,2202.92,220,500.66,7089.67
100256,2025-06-01,5495.08,1208.92,220,274.75,3791.41
100257,2025-06-01,4224.33,929.35,400,211.22,2683.76
100258,2025-06-01,7455.83,1640.28,100,372.79,5342.76
100259,2025-06-01,13166.75,2896.68,400,658.34,9211.73
100260,2025-06-01,7357.0,1618.54,220,367.85,5150.61
100261,2025-06-01,11283.83,2482.44,100,564.19,8137.2
100262,2025-06-01,5697.08,1253.36,100,284.85,4058.87
100263,2025-06-01,7128.33,1568.23,400,356.42,4803.68
100264,2025-06-01,10152.42,2233.53,100,507.62,7311.27
100265,2025-06-01,17689.0,3891.58,100,884.45,12812.97
100266,2025-06-01,20477.0,4504.94,400,1023.85,14548.21
100267,2025-06-01,21199.25,4663.84,220,1059.96,15255.45
100268,2025-06-01,9925.5,2183.61,220,496.28,7025.61
100269,2025-06-01,6351.92,1397.42,220,317.6,4416.9
100270,2025-06-01,6750.25,1485.06,100,337.51,4827.68
100271,2025-06-01,12144.0,2671.68,220,607.2,8645.12
100272,2025-06-01,4250.0,935.0,220,212.5,2882.5
100273,2025-06-01,21825.0,4801.5,220,1091.25,15712.25
100274,2025-06-01,10777.17,2370.98,220,538.86,7647.33
100275,2025-06-01,7929.5,1744.49,220,396.48,5568.53
100276,2025-06-01,5365.5,1180.41,100,268.28,3816.81
100277,2025-06-01,5255.75,1156.27,220,262.79,3616.69
100278,2025-06-01,5342.33,1175.31,400,267.12,3499.9
100280,2025-06-01,7919.58,1742.31,400,395.98,5381.29
100281,2025-06-01,7554.75,1662.04,220,377.74,5294.97
100282,2025-06-01,5111.08,1124.44,220,255.55,3511.09
100283,2025-06-01,20234.67,4451.63,220,1011.73,14551.31
100284,2025-06-01,11332.17,2493.08,100,566.61,8172.48
100285,2025-06-01,7055.67,1552.25,100,352.78,5050.64
100286,2025-06-01,11544.0,2539.68,100,577.2,8327.12
100287,2025-06-01,9047.33,1990.41,220,452.37,6384.55
100288,2025-06-01,6691.75,1472.18,220,334.59,4664.98
100289,2025-06-01,10945.92,2408.1,400,547.3,7590.52
100290,2025-06-01,9203.83,2024.84,100,460.19,6618.8
100291,2025-06-01,8549.83,1880.96,220,427.49,6021.38
100292,2025-06-01,11482.33,2526.11,220,574.12,8162.1
100293,2025-06-01,8212.42,1806.73,100,410.62,5895.07
100294,2025-06-01,11598.5,2551.67,220,579.93,8246.9
100295,2025-06-01,5425.58,1193.63,100,271.28,3860.67
100296,2025-06-01,15713.08,3456.88,400,785.65,11070.55
100297,2025-06-01,4085.17,898.74,400,204.26,2582.17
100299,2025-06-01,11854.33,2607.95,400,592.72,8253.66
100300,2025-06-01,8173.83,1798.24,220,408.69,5746.9
100301,2025-06-01,28848.33,6346.63,100,1442.42,20959.28
100302,2025-06-01,8272.33,1819.91,100,413.62,5938.8
100303,2025-06-01,14148.42,3112.65,400,707.42,9928.35
100304,2025-06-01,11227.83,2470.12,220,561.39,7976.32
100306,2025-06-01,8265.5,1818.41,100,413.28,5933.81
100307,2025-06-01,5964.0,1312.08,220,298.2,4133.72
100309,2025-06-01,12255.5,2696.21,400,612.78,8546.51
100310,2025-06-01,6095.17,1340.94,400,304.76,4049.47
100311,2025-06-01,5678.67,1249.31,220,283.93,3925.43
100312,2025-06-01,12294.92,2704.88,220,614.75,8755.29
100314,2025-06-01,8910.0,1960.2,400,445.5,6104.3
100315,2025-06-01,18362.92,4039.84,400,918.15,13004.93
100316,2025-06-01,13977.58,3075.07,400,698.88,9803.63
100317,2025-06-01,8609.0,1893.98,220,430.45,6064.57
100319,2025-06-01,8337.75,1834.3,100,416.89,5986.56
100320,2025-06-01,10739.75,2362.74,220,536.99,7620.02
100321,2025-06-01,16201.0,3564.22,100,810.05,11726.73
100323,2025-06-01,8329.5,1832.49,220,416.48,5860.53
100324,2025-06-01,9629.42,2118.47,100,481.47,6929.48
100325,2025-06-01,5043.75,1109.62,220,252.19,3461.94
100327,2025-06-01,5273.42,1160.15,100,263.67,3749.6
100328,2025-06-01,4123.25,907.12,400,206.16,2609.97
100329,2025-06-01,8509.17,1872.02,100,425.46,6111.69
100330,2025-06-01,8704.75,1915.04,220,435.24,6134.47
100331,2025-06-01,21192.17,4662.28,220,1059.61,15250.28
100332,2025-06-01,14142.75,3111.4,220,707.14,10104.21
100333,2025-06-01,10898.42,2397.65,100,544.92,7855.85
100334,2025-06-01,11141.17,2451.06,220,557.06,7913.05
100335,2025-06-01,14702.17,3234.48,400,735.11,10332.58
100336,2025-06-01,12309.58,2708.11,220,615.48,8765.99
100337,2025-06-01,5378.67,1183.31,100,268.93,3826.43
100338,2025-06-01,7001.58,1540.35,100,350.08,5011.15
100339,2025-06-01,7535.33,1657.77,220,376.77,5280.79
100340,2025-06-01,7128.33,1568.23,400,356.42,4803.68
100341,2025-06-01,19213.17,4226.9,220,960.66,13805.61
100342,2025-06-01,7946.08,1748.14,220,397.3,5580.64
100343,2025-06-01,5261.67,1157.57,220,263.08,3621.02
100344,2025-06-01,5419.0,1192.18,100,270.95,3855.87
100345,2025-06-01,11333.08,2493.28,220,566.65,8053.15
100346,2025-06-01,23735.17,5221.74,100,1186.76,17226.67
100347,2025-06-01,9260.42,2037.29,400,463.02,6360.11
100349,2025-06-01,17404.83,3829.06,220,870.24,12485.53
100350,2025-06-01,8471.33,1863.69,220,423.57,5964.07
100351,2025-06-01,5465.0,1202.3,220,273.25,3769.45
100352,2025-06-01,12191.58,2682.15,100,609.58,8799.85
100355,2025-06-01,15137.67,3330.29,100,756.88,10950.5
100356,2025-06-01,11326.0,2491.72,220,566.3,8047.98
100357,2025-06-01,16292.42,3584.33,100,814.62,11793.47
100358,2025-06-01,11765.58,2588.43,100,588.28,8488.87
100359,2025-06-01,6551.33,1441.29,400,327.57,4382.47
100360,2025-06-01,5030.92,1106.8,220,251.55,3452.57
100361,2025-06-01,13452.25,2959.5,220,672.61,9600.14
100362,2025-06-01,11416.67,2511.67,100,570.83,8234.17
100363,2025-06-01,4163.17,915.9,100,208.16,2939.11
100364,2025-06-01,10980.0,2415.6,220,549.0,7795.4
100365,2025-06-01,4754.67,1046.03,100,237.73,3370.91
100366,2025-06-01,4628.92,1018.36,220,231.45,3159.11
100367,2025-06-01,8761.92,1927.62,400,438.1,5996.2
100368,2025-06-01,11727.67,2580.09,400,586.38,8161.2
100369,2025-06-01,7525.67,1655.65,100,376.28,5393.74
100370,2025-06-01,6859.25,1509.04,220,342.96,4787.25
100371,2025-06-01,4646.75,1022.28,400,232.34,2992.13
100373,2025-06-01,13362.83,2939.82,400,668.14,9354.87
100374,2025-06-01,8870.08,1951.42,400,443.5,6075.16
100375,2025-06-01,14861.92,3269.62,220,743.1,10629.2
100376,2025-06-01,6452.08,1419.46,220,322.6,4490.02
100377,2025-06-01,8387.33,1845.21,220,419.37,5902.75
100378,2025-06-01,10925.25,2403.55,400,546.26,7575.44
100379,2025-06-01,13200.17,2904.04,400,660.01,9236.12
100380,2025-06-01,7795.83,1715.08,220,389.79,5470.96
100381,2025-06-01,6645.0,1461.9,220,332.25,4630.85
100382,2025-06-01,8230.58,1810.73,220,411.53,5788.32
100383,2025-06-01,16465.5,3622.41,100,823.28,11919.81
100384,2025-06-01,6836.0,1503.92,100,341.8,4890.28
100385,2025-06-01,11981.67,2635.97,220,599.08,8526.62
100386,2025-06-01,13429.83,2954.56,220,671.49,9583.78
100387,2025-06-01,20074.58,4416.41,400,1003.73,14254.44
100388,2025-06-01,5299.33,1165.85,100,264.97,3768.51
100389,2025-06-01,10807.33,2377.61,400,540.37,7489.35
100390,2025-06-01,20736.58,4562.05,400,1036.83,14737.7
100391,2025-06-01,14664.0,3226.08,100,733.2,10604.72
100392,2025-06-01,5633.33,1239.33,220,281.67,3892.33
100393,2025-06-01,5806.58,1277.45,400,290.33,3838.8
100394,2025-06-01,12777.25,2811.0,220,638.86,9107.39
100395,2025-06-01,8353.83,1837.84,220,417.69,5878.3
100396,2025-06-01,11433.17,2515.3,400,571.66,7946.21
100397,2025-06-01,6739.08,1482.6,400,336.95,4519.53
100398,2025-06-01,8436.83,1856.1,220,421.84,5938.89
100399,2025-06-01,15133.42,3329.35,220,756.67,10827.4
100400,2025-06-01,7609.92,1674.18,100,380.5,5455.24
100401,2025-06-01,13457.5,2960.65,100,672.88,9723.97
100402,2025-06-01,4426.25,973.78,220,221.31,3011.16
100403,2025-06-01,4028.0,886.16,100,201.4,2840.44
100405,2025-06-01,17189.75,3781.74,220,859.49,12328.52
100406,2025-06-01,8027.08,1765.96,400,401.35,5459.77
100407,2025-06-01,12490.25,2747.86,100,624.51,9017.88
100408,2025-06-01,8757.67,1926.69,220,437.88,6173.1
100409,2025-06-01,14636.67,3220.07,400,731.83,10284.77
100410,2025-06-01,8730.0,1920.6,100,436.5,6272.9
100411,2025-06-01,3583.42,788.35,400,179.17,2215.9
100412,2025-06-01,12239.25,2692.64,220,611.96,8714.65
100413,2025-06-01,16612.0,3654.64,220,830.6,11906.76
100414,2025-06-01,4423.75,973.22,220,221.19,3009.34
100415,2025-06-01,13280.75,2921.76,220,664.04,9474.95
100416,2025-06-01,9241.33,2033.09,100,462.07,6646.17
100417,2025-06-01,27291.58,6004.15,400,1364.58,19522.85
100418,2025-06-01,3911.42,860.51,400,195.57,2455.34
100419,2025-06-01,8207.08,1805.56,220,410.35,5771.17
100420,2025-06-01,20293.08,4464.48,220,1014.65,14593.95
100421,2025-06-01,5963.33,1311.93,220,298.17,4133.23
100422,2025-06-01,6662.33,1465.71,220,333.12,4643.5
100423,2025-06-01,7100.25,1562.06,220,355.01,4963.18
100424,2025-06-01,14501.17,3190.26,220,725.06,10365.85
100425,2025-06-01,12834.75,2823.64,220,641.74,9149.37
100426,2025-06-01,5672.17,1247.88,100,283.61,4040.68
100427,2025-06-01,7779.42,1711.47,100,388.97,5578.98
100428,2025-06-01,13813.0,3038.86,220,690.65,9863.49
100429,2025-06-01,6969.0,1533.18,220,348.45,4867.37
100430,2025-06-01,11171.17,2457.66,100,558.56,8054.95
100432,2025-06-01,8061.83,1773.6,220,403.09,5665.14
100433,2025-06-01,4374.92,962.48,220,218.75,2973.69
100434,2025-06-01,5030.0,1106.6,220,251.5,3451.9
100435,2025-06-01,10679.42,2349.47,400,533.97,7395.98
100436,2025-06-01,14910.08,3280.22,220,745.5,10664.36
100437,2025-06-01,10377.92,2283.14,220,518.9,7355.88
100438,2025-06-01,11229.58,2470.51,400,561.48,7797.59
100439,2025-06-01,5764.83,1268.26,220,288.24,3988.33
100440,2025-06-01,10589.08,2329.6,100,529.45,7630.03
100441,2025-06-01,14839.75,3264.74,220,741.99,10613.02
100442,2025-06-01,14335.92,3153.9,220,716.8,10245.22
100443,2025-06-01,4550.17,1001.04,100,227.51,3221.62
100444,2025-06-01,5179.42,1139.47,100,258.97,3680.98
100445,2025-06-01,7657.67,1684.69,100,382.88,5490.1
100446,2025-06-01,14090.75,3099.96,400,704.54,9886.25
100447,2025-06-01,6034.92,1327.68,220,301.75,4185.49
100449,2025-06-01,8351.17,1837.26,100,417.56,5996.35
100450,2025-06-01,17389.42,3825.67,220,869.47,12474.28
100451,2025-06-01,8488.33,1867.43,100,424.42,6096.48
100452,2025-06-01,5424.25,1193.34,100,271.21,3859.7
100453,2025-06-01,11200.0,2464.0,220,560.0,7956.0
100454,2025-06-01,14532.5,3197.15,220,726.62,10388.73
100455,2025-06-01,10522.92,2315.04,220,526.15,7461.73
100456,2025-06-01,7888.92,1735.56,100,394.45,5658.91
100457,2025-06-01,13024.58,2865.41,220,651.23,9287.94
100458,2025-06-01,6970.17,1533.44,400,348.51,4688.22
100459,2025-06-01,12037.33,2648.21,100,601.87,8687.25
100460,2025-06-01,3764.25,828.14,400,188.21,2347.9
100461,2025-06-01,6910.42,1520.29,220,345.52,4824.61
100462,2025-06-01,13275.25,2920.56,220,663.76,9470.93
100463,2025-06-01,13039.67,2868.73,220,651.98,9298.96
100464,2025-06-01,13098.17,2881.6,220,654.91,9341.66
100465,2025-06-01,13747.0,3024.34,100,687.35,9935.31
100466,2025-06-01,4358.33,958.83,400,217.92,2781.58
100467,2025-06-01,12767.42,2808.83,220,638.37,9100.22
100468,2025-06-01,11210.58,2466.33,220,560.53,7963.72
100469,2025-06-01,11224.0,2469.28,220,561.2,7973.52
100470,2025-06-01,17590.25,3869.86,220,879.51,12620.88
100471,2025-06-01,6671.5,1467.73,220,333.58,4650.19
100472,2025-06-01,7268.92,1599.16,220,363.45,5086.31
100473,2025-06-01,4759.67,1047.13,100,237.98,3374.56
100474,2025-06-01,10165.5,2236.41,220,508.28,7200.81
100475,2025-06-01,7222.33,1588.91,400,361.12,4872.3
100476,2025-06-01,10050.25,2211.05,100,502.51,7236.69
100477,2025-06-01,13931.17,3064.86,400,696.56,9769.75
100478,2025-06-01,6934.67,1525.63,100,346.73,4962.31
100479,2025-06-01,8244.5,1813.79,400,412.22,5618.49
100481,2025-06-01,11585.92,2548.9,400,579.3,8057.72
100482,2025-06-01,8086.92,1779.12,400,404.35,5503.45
100483,2025-06-01,8704.92,1915.08,400,435.25,5954.59
100484,2025-06-01,20878.83,4593.34,220,1043.94,15021.55
100485,2025-06-01,29218.75,6428.12,220,1460.94,21109.69
100486,2025-06-01,10538.33,2318.43,100,526.92,7592.98
100487,2025-06-01,4236.0,931.92,220,211.8,2872.28
100488,2025-06-01,6955.92,1530.3,100,347.8,4977.82
100489,2025-06-01,8995.5,1979.01,220,449.78,6346.71
100490,2025-06-01,6558.92,1442.96,220,327.95,4568.01
100491,2025-06-01,22201.5,4884.33,100,1110.08,16107.09
100492,2025-06-01,19334.83,4253.66,100,966.74,14014.43
100493,2025-06-01,3782.92,832.24,400,189.15,2361.53
100494,2025-06-01,6313.33,1388.93,100,315.67,4508.73
100495,2025-06-01,10905.67,2399.25,220,545.28,7741.14
100496,2025-06-01,9926.67,2183.87,220,496.33,7026.47
100497,2025-06-01,13873.25,3052.12,220,693.66,9907.47
100498,2025-06-01,8603.75,1892.82,100,430.19,6180.74
100499,2025-06-01,12430.5,2734.71,220,621.53,8854.26
100500,2025-06-01,18456.5,4060.43,100,922.82,13373.25
100501,2025-06-01,13733.25,3021.32,100,686.66,9925.27
100502,2025-06-01,9027.33,1986.01,220,451.37,6369.95
100503,2025-06-01,11121.33,2446.69,100,556.07,8018.57
100505,2025-06-01,11829.83,2602.56,100,591.49,8535.78
100506,2025-06-01,10237.08,2252.16,100,511.85,7373.07
100507,2025-06-01,5464.83,1202.26,400,273.24,3589.33
100508,2025-06-01,5159.42,1135.07,100,257.97,3666.38
100509,2025-06-01,11823.25,2601.12,220,591.16,8410.97
100510,2025-06-01,16422.0,3612.84,100,821.1,11888.06
100511,2025-06-01,9266.25,2038.58,220,463.31,6544.36
100512,2025-06-01,14906.58,3279.45,220,745.33,10661.8
100513,2025-06-01,17319.25,3810.24,100,865.96,12543.05
100514,2025-06-01,15783.5,3472.37,100,789.18,11421.95
100515,2025-06-01,8635.33,1899.77,400,431.77,5903.79
100516,2025-06-01,14067.58,3094.87,100,703.38,10169.33
100517,2025-06-01,7776.42,1710.81,220,388.82,5456.79
100518,2025-06-01,16920.5,3722.51,100,846.03,12251.96
100519,2025-06-01,4779.17,1051.42,220,238.96,3268.79
100520,2025-06-01,20577.25,4527.0,100,1028.86,14921.39
100521,2025-06-01,11455.92,2520.3,400,572.8,7962.82
100522,2025-06-01,9134.42,2009.57,220,456.72,6448.13
100523,2025-06-01,3837.83,844.32,220,191.89,2581.62
100524,2025-06-01,10679.42,2349.47,100,533.97,7695.98
100525,2025-06-01,16006.17,3521.36,400,800.31,11284.5
100526,2025-06-01,11504.83,2531.06,100,575.24,8298.53
100527,2025-06-01,8967.08,1972.76,220,448.35,6325.97
100528,2025-06-01,7406.67,1629.47,400,370.33,5006.87
100529,2025-06-01,10661.17,2345.46,220,533.06,7562.65
100530,2025-06-01,6599.75,1451.94,100,329.99,4717.82
100531,2025-06-01,6347.75,1396.5,220,317.39,4413.86
100532,2025-06-01,6732.58,1481.17,220,336.63,4694.78
100533,2025-06-01,11060.58,2433.33,100,553.03,7974.22
100534,2025-06-01,15678.75,3449.32,400,783.94,11045.49
100535,2025-06-01,12582.25,2768.1,100,629.11,9085.04
100536,2025-06-01,7137.5,1570.25,400,356.88,4810.37
100537,2025-06-01,6810.92,1498.4,220,340.55,4751.97
100538,2025-06-01,5561.33,1223.49,400,278.07,3659.77
100539,2025-06-01,12348.33,2716.63,400,617.42,8614.28
100540,2025-06-01,5600.08,1232.02,220,280.0,3868.06
100541,2025-06-01,6693.92,1472.66,220,334.7,4666.56
100542,2025-06-01,22221.92,4888.82,400,1111.1,15822.0
100543,2025-06-01,12348.75,2716.72,100,617.44,8914.59
100544,2025-06-01,10781.5,2371.93,400,539.08,7470.49
100545,2025-06-01,8118.58,1786.09,100,405.93,5826.56
100546,2025-06-01,7410.33,1630.27,220,370.52,5189.54
100547,2025-06-01,9123.83,2007.24,400,456.19,6260.4
100548,2025-06-01,6926.83,1523.9,100,346.34,4956.59
