employee_id,course_name,completion_date,skill_category,is_required
100290,Strategic Thinking,2022-09-16,Leadership,Yes
100290,Negotiation Tactics,2024-02-25,Communication,No
100290,Compliance Basics,2024-05-24,Compliance,Yes
100290,Data-Driven Decision Making,2024-08-18,Technical,Yes
100290,Project Management Fundamentals,2024-08-29,Technical,Yes
100290,People Management Basics,2025-05-04,Management,Yes
100290,Change Management,2025-06-24,Leadership,No
100290,Business Writing,2026-05-04,Communication,No
100291,Compliance Basics,2020-05-16,Compliance,Yes
100291,Data-Driven Decision Making,2021-10-08,Technical,Yes
100291,Communication Skills 101,2022-07-11,Communication,Yes
100291,Project Management Fundamentals,2022-10-19,Technical,Yes
100291,Foundations of Excellence,2023-12-25,Technical,Yes
100291,Change Management,2024-04-06,Leadership,No
100291,Strategic Thinking,2025-09-11,Leadership,Yes
100292,Leadership Essentials,2019-10-07,Leadership,Yes
100292,People Management Basics,2019-11-27,Management,Yes
100292,Project Management Fundamentals,2020-04-27,Technical,Yes
100292,Foundations of Excellence,2020-10-06,Technical,Yes
100292,Compliance Basics,2020-12-30,Compliance,Yes
100292,Strategic Thinking,2021-06-15,Leadership,Yes
100292,Communication Skills 101,2022-07-22,Communication,Yes
100292,Data Privacy & GDPR,2024-07-22,Compliance,No
100292,Cross-functional Collaboration,2024-07-28,Communication,Yes
100292,Organizational Leadership,2025-05-17,Management,Yes
100292,Executive Presence,2025-06-22,Leadership,Yes
100292,Advanced Communication,2026-01-28,Communication,Yes
100293,Communication Skills 101,2021-10-31,Communication,Yes
100293,Compliance Basics,2022-01-07,Compliance,Yes
100293,Data-Driven Decision Making,2022-03-21,Technical,Yes
100293,Presentation Skills,2022-12-22,Communication,No
100293,Excel Advanced,2023-06-15,Technical,No
100293,Advanced Communication,2023-08-24,Communication,Yes
100293,Talent Acquisition,2024-05-29,Management,No
100293,Strategic Thinking,2024-09-08,Leadership,Yes
100293,Anti-Harassment Training,2025-03-31,Compliance,No
100293,Project Management Fundamentals,2025-04-18,Technical,Yes
100293,Business Writing,2025-08-04,Communication,No
100293,Foundations of Excellence,2026-06-17,Technical,Yes
100294,Strategic Thinking,2023-06-26,Leadership,Yes
100294,Cross-functional Collaboration,2024-05-13,Communication,Yes
100294,Communication Skills 101,2024-06-10,Communication,Yes
100294,Project Management Fundamentals,2024-08-05,Technical,Yes
100294,Budget Planning,2024-11-26,Management,No
100294,Compliance Basics,2025-07-13,Compliance,Yes
100294,Advanced Communication,2025-07-20,Communication,Yes
100294,Business Writing,2025-07-24,Communication,No
100294,Foundations of Excellence,2025-08-23,Technical,Yes
100294,Excel Advanced,2025-11-10,Technical,No
100294,Talent Acquisition,2025-11-16,Management,No
100294,Data-Driven Decision Making,2025-12-11,Technical,Yes
100294,Data Privacy & GDPR,2026-05-24,Compliance,No
100295,Data-Driven Decision Making,2023-01-17,Technical,Yes
100295,Project Management Fundamentals,2023-07-01,Technical,Yes
100295,Compliance Basics,2023-07-08,Compliance,Yes
100295,Business Writing,2024-06-08,Communication,No
100295,Advanced Communication,2025-02-19,Communication,Yes
100295,SQL Essentials,2025-03-24,Technical,No
100295,Communication Skills 101,2026-02-14,Communication,Yes
100295,Foundations of Excellence,2026-05-31,Technical,Yes
100296,People Management Basics,2020-09-30,Management,Yes
100296,Strategic Thinking,2020-10-26,Leadership,Yes
100296,Executive Presence,2020-11-24,Leadership,Yes
100296,Executive Leadership Program,2020-12-26,Leadership,Yes
100296,Anti-Harassment Training,2022-01-07,Compliance,No
100296,Project Management Fundamentals,2022-04-01,Technical,Yes
100296,Presentation Skills,2022-05-04,Communication,No
100296,Change Management,2022-06-16,Leadership,No
100296,Talent Acquisition,2022-09-21,Management,No
100296,Data-Driven Decision Making,2022-10-28,Technical,Yes
100296,Foundations of Excellence,2023-03-26,Technical,Yes
100296,Compliance Basics,2023-08-03,Compliance,Yes
100296,Advanced Communication,2025-01-26,Communication,Yes
100296,Organizational Leadership,2025-04-08,Management,Yes
100296,Communication Skills 101,2025-07-05,Communication,Yes
100296,Cross-functional Collaboration,2025-12-06,Communication,Yes
100296,Python for Data Analysis,2026-02-08,Technical,No
100296,Leadership Essentials,2026-04-30,Leadership,Yes
100297,Compliance Basics,2025-07-17,Compliance,Yes
100297,Communication Skills 101,2025-07-18,Communication,Yes
100297,Foundations of Excellence,2025-07-19,Technical,Yes
100297,Data Privacy & GDPR,2025-07-25,Compliance,No
100297,Excel Advanced,2025-07-27,Technical,No
100297,Conflict Resolution,2025-07-30,Leadership,No
100297,Talent Acquisition,2025-07-31,Management,No
100297,Project Management Fundamentals,2025-08-05,Technical,Yes
100298,Data-Driven Decision Making,2020-06-29,Technical,Yes
100298,Executive Presence,2020-11-16,Leadership,Yes
100298,Advanced Communication,2020-12-31,Communication,Yes
100298,Excel Advanced,2021-02-06,Technical,No
100298,Strategic Thinking,2021-04-05,Leadership,Yes
100298,Cross-functional Collaboration,2021-06-05,Communication,Yes
100298,People Management Basics,2021-06-23,Management,Yes
100298,Project Management Fundamentals,2021-08-10,Technical,Yes
100298,Leadership Essentials,2021-09-06,Leadership,Yes
100298,Communication Skills 101,2021-09-10,Communication,Yes
100299,Compliance Basics,2024-07-15,Compliance,Yes
100299,Power BI Fundamentals,2024-08-14,Technical,No
100299,Leadership Essentials,2024-08-19,Leadership,Yes
100299,Advanced Communication,2024-11-19,Communication,Yes
100299,Communication Skills 101,2024-12-05,Communication,Yes
100299,People Management Basics,2025-01-18,Management,Yes
100299,Project Management Fundamentals,2025-03-29,Technical,Yes
100299,Strategic Thinking,2025-07-29,Leadership,Yes
100299,Organizational Leadership,2025-08-28,Management,Yes
100299,Anti-Harassment Training,2025-08-29,Compliance,No
100299,Cross-functional Collaboration,2025-10-18,Communication,Yes
100299,Presentation Skills,2025-12-13,Communication,No
100299,Talent Acquisition,2026-01-27,Management,No
100299,Data-Driven Decision Making,2026-05-27,Technical,Yes
100300,Communication Skills 101,2018-12-02,Communication,Yes
100300,SQL Essentials,2019-07-09,Technical,No
100300,Foundations of Excellence,2019-12-10,Technical,Yes
100300,Advanced Communication,2020-08-12,Communication,Yes
100300,Project Management Fundamentals,2021-01-15,Technical,Yes
100300,Data-Driven Decision Making,2022-05-09,Technical,Yes
100300,Anti-Harassment Training,2023-09-26,Compliance,No
100300,Compliance Basics,2025-11-27,Compliance,Yes
100301,Communication Skills 101,2025-06-15,Communication,Yes
100301,Data-Driven Decision Making,2025-06-22,Technical,Yes
100301,Executive Presence,2025-07-04,Leadership,Yes
100301,Business Strategy,2025-08-13,Management,Yes
100301,Negotiation Tactics,2025-08-21,Communication,No
100301,Strategic Thinking,2025-08-27,Leadership,Yes
100301,Advanced Communication,2025-09-04,Communication,Yes
100301,Cross-functional Collaboration,2025-09-20,Communication,Yes
100301,Organizational Leadership,2025-09-22,Management,Yes
100301,Foundations of Excellence,2025-09-25,Technical,Yes
100301,Coaching Skills,2025-10-07,Leadership,No
100301,Executive Leadership Program,2025-11-15,Leadership,Yes
100301,Project Management Fundamentals,2026-03-03,Technical,Yes
100301,People Management Basics,2026-05-03,Management,Yes
100301,Compliance Basics,2026-05-31,Compliance,Yes
100301,Leadership Essentials,2026-06-02,Leadership,Yes
100302,Foundations of Excellence,2019-03-15,Technical,Yes
100302,Advanced Communication,2019-07-30,Communication,Yes
100302,Performance Management,2020-08-30,Management,No
100302,Project Management Fundamentals,2020-09-30,Technical,Yes
100302,Communication Skills 101,2020-11-21,Communication,Yes
100302,Anti-Harassment Training,2021-05-11,Compliance,No
100302,SQL Essentials,2021-10-12,Technical,No
100302,Data-Driven Decision Making,2022-01-23,Technical,Yes
100302,Compliance Basics,2025-05-02,Compliance,Yes
100302,Negotiation Tactics,2025-08-02,Communication,No
100303,Organizational Leadership,2023-02-11,Management,Yes
100303,Strategic Thinking,2023-02-25,Leadership,Yes
100303,Foundations of Excellence,2023-06-26,Technical,Yes
100303,Compliance Basics,2024-04-07,Compliance,Yes
100303,Cross-functional Collaboration,2024-05-01,Communication,Yes
100303,Leadership Essentials,2024-10-26,Leadership,Yes
100303,Negotiation Tactics,2025-03-01,Communication,No
100303,Project Management Fundamentals,2025-03-17,Technical,Yes
100303,Data-Driven Decision Making,2025-05-01,Technical,Yes
100303,Communication Skills 101,2025-05-10,Communication,Yes
100303,Workplace Safety,2025-08-23,Compliance,No
100304,Compliance Basics,2021-08-05,Compliance,Yes
100304,Leadership Essentials,2021-10-04,Leadership,Yes
100304,Advanced Communication,2023-04-05,Communication,Yes
100304,Strategic Thinking,2023-07-21,Leadership,Yes
100304,Data-Driven Decision Making,2024-12-12,Technical,Yes
100304,Cross-functional Collaboration,2024-12-18,Communication,Yes
100304,Performance Management,2025-04-02,Management,No
100304,Communication Skills 101,2025-09-29,Communication,Yes
100305,Cross-functional Collaboration,2016-11-26,Communication,Yes
100305,Negotiation Tactics,2016-12-12,Communication,No
100305,Strategic Thinking,2017-10-23,Leadership,Yes
100305,Compliance Basics,2017-12-12,Compliance,Yes
100305,Executive Presence,2018-07-17,Leadership,Yes
100305,Project Management Fundamentals,2018-09-11,Technical,Yes
100305,Business Strategy,2018-10-01,Management,Yes
100305,Communication Skills 101,2019-04-25,Communication,Yes
100305,Data-Driven Decision Making,2020-04-21,Technical,Yes
100305,Organizational Leadership,2021-06-17,Management,Yes
100305,Change Management,2021-10-05,Leadership,No
100305,Leadership Essentials,2022-07-02,Leadership,Yes
100305,People Management Basics,2022-09-22,Management,Yes
100305,Foundations of Excellence,2023-11-07,Technical,Yes
100306,Anti-Harassment Training,2023-08-31,Compliance,No
100306,Foundations of Excellence,2023-11-13,Technical,Yes
100306,Cross-functional Collaboration,2024-03-16,Communication,Yes
100306,SQL Essentials,2024-10-06,Technical,No
100306,Communication Skills 101,2024-10-22,Communication,Yes
100306,Project Management Fundamentals,2024-12-22,Technical,Yes
100306,Change Management,2025-12-07,Leadership,No
100306,Compliance Basics,2026-03-29,Compliance,Yes
100306,Python for Data Analysis,2026-04-15,Technical,No
100306,Data-Driven Decision Making,2026-04-16,Technical,Yes
100306,Advanced Communication,2026-04-18,Communication,Yes
100307,Conflict Resolution,2019-08-22,Leadership,No
100307,Business Writing,2020-01-23,Communication,No
100307,Compliance Basics,2021-05-22,Compliance,Yes
100307,Foundations of Excellence,2021-12-22,Technical,Yes
100307,Data-Driven Decision Making,2021-12-25,Technical,Yes
100307,Performance Management,2023-11-11,Management,No
100307,SQL Essentials,2025-07-28,Technical,No
100307,Change Management,2026-03-19,Leadership,No
100308,Budget Planning,2019-08-24,Management,No
100308,People Management Basics,2020-03-22,Management,Yes
100308,Project Management Fundamentals,2020-06-05,Technical,Yes
100308,Data-Driven Decision Making,2021-03-15,Technical,Yes
100308,Foundations of Excellence,2021-05-20,Technical,Yes
100308,Communication Skills 101,2021-08-14,Communication,Yes
100308,Compliance Basics,2022-07-18,Compliance,Yes
100308,Advanced Communication,2022-10-10,Communication,Yes
100308,Strategic Thinking,2022-12-02,Leadership,Yes
100309,People Management Basics,2021-12-23,Management,Yes
100309,Compliance Basics,2022-01-18,Compliance,Yes
100309,Leadership Essentials,2023-01-21,Leadership,Yes
100309,Advanced Communication,2023-05-09,Communication,Yes
100309,Cross-functional Collaboration,2024-01-07,Communication,Yes
100309,Data-Driven Decision Making,2024-02-06,Technical,Yes
100309,Cloud Computing Basics,2024-04-21,Technical,No
100309,Communication Skills 101,2025-09-24,Communication,Yes
100309,Talent Acquisition,2025-10-11,Management,No
100309,Project Management Fundamentals,2026-01-29,Technical,Yes
100309,Foundations of Excellence,2026-04-16,Technical,Yes
100310,Project Management Fundamentals,2022-01-20,Technical,Yes
100310,Compliance Basics,2022-03-13,Compliance,Yes
100310,Coaching Skills,2022-03-28,Leadership,No
100310,Foundations of Excellence,2022-08-07,Technical,Yes
100310,Advanced Communication,2023-02-19,Communication,Yes
100310,Excel Advanced,2023-03-20,Technical,No
100310,Python for Data Analysis,2024-01-04,Technical,No
100310,Communication Skills 101,2025-12-20,Communication,Yes
100311,Project Management Fundamentals,2020-08-10,Technical,Yes
100311,Foundations of Excellence,2022-07-20,Technical,Yes
100311,Communication Skills 101,2022-12-26,Communication,Yes
100311,Anti-Harassment Training,2023-04-24,Compliance,No
100311,Data-Driven Decision Making,2023-06-17,Technical,Yes
100311,Talent Acquisition,2024-10-09,Management,No
100311,Advanced Communication,2025-01-20,Communication,Yes
100312,People Management Basics,2026-04-25,Management,Yes
100312,Budget Planning,2026-05-16,Management,No
100312,Data-Driven Decision Making,2026-05-18,Technical,Yes
100312,Foundations of Excellence,2026-05-19,Technical,Yes
100312,Executive Presence,2026-05-19,Leadership,Yes
100312,Project Management Fundamentals,2026-05-21,Technical,Yes
100312,Communication Skills 101,2026-05-25,Communication,Yes
100312,Compliance Basics,2026-05-26,Compliance,Yes
100312,Strategic Thinking,2026-05-28,Leadership,Yes
100312,Cross-functional Collaboration,2026-06-09,Communication,Yes
100313,Presentation Skills,2024-05-13,Communication,No
100313,Advanced Communication,2024-05-23,Communication,Yes
100313,Foundations of Excellence,2024-06-06,Technical,Yes
100313,Communication Skills 101,2024-06-17,Communication,Yes
100313,Project Management Fundamentals,2024-09-16,Technical,Yes
100313,Strategic Thinking,2024-09-19,Leadership,Yes
100313,Compliance Basics,2024-10-24,Compliance,Yes
100313,Data-Driven Decision Making,2024-10-29,Technical,Yes
100314,Communication Skills 101,2023-03-15,Communication,Yes
100314,Change Management,2023-04-21,Leadership,No
100314,Negotiation Tactics,2023-04-22,Communication,No
100314,Strategic Thinking,2023-07-08,Leadership,Yes
100314,Advanced Communication,2024-04-24,Communication,Yes
100314,Data-Driven Decision Making,2024-09-28,Technical,Yes
100314,Presentation Skills,2025-02-14,Communication,No
100314,Compliance Basics,2025-04-17,Compliance,Yes
100314,Foundations of Excellence,2025-07-06,Technical,Yes
100314,Project Management Fundamentals,2025-12-25,Technical,Yes
100314,Cloud Computing Basics,2025-12-26,Technical,No
100314,Excel Advanced,2026-04-09,Technical,No
100315,Advanced Communication,2018-05-27,Communication,Yes
100315,Organizational Leadership,2018-10-31,Management,Yes
100315,Conflict Resolution,2019-06-22,Leadership,No
100315,Business Strategy,2019-10-10,Management,Yes
100315,Cross-functional Collaboration,2019-12-04,Communication,Yes
100315,Data-Driven Decision Making,2020-01-28,Technical,Yes
100315,Executive Leadership Program,2020-04-29,Leadership,Yes
100315,Strategic Thinking,2020-06-24,Leadership,Yes
100315,Negotiation Tactics,2020-12-14,Communication,No
100315,Leadership Essentials,2021-02-09,Leadership,Yes
100315,Foundations of Excellence,2021-03-16,Technical,Yes
100315,Communication Skills 101,2021-06-08,Communication,Yes
100315,Project Management Fundamentals,2021-09-02,Technical,Yes
100315,People Management Basics,2022-04-02,Management,Yes
